,lr1,lr2,weight_decay1,weight_decay2,loss_0,loss_1,loss_2,loss_3,loss_4
0,0.001678653019392707,3.514154914958956e-05,1.7364838879731575e-06,3.0575517966437457e-06,4.642972905585107,4.635555705618351,3.900715539810505,3.877231549202128,
1,0.0004606752424381493,0.002929140938028156,8.603289892947404e-06,2.557814456962051e-06,4.623799035904256,4.635085085605053,,,
2,0.003392057980980427,0.004730761794760438,8.082195178309654e-05,1.1286139856486008e-06,4.491871675531915,4.467757334607713,4.791303918716755,4.003129934757314,
3,0.01204910914036458,0.00845112261788917,1.0934365156434542e-05,1.0672771102950352e-05,4.6451873129986705,4.588800698138298,5.194985247672872,6.865711747839096,
4,0.04184158568811085,0.015271010218901085,0.004582445195599803,3.821491734910106e-06,4.722218874667553,,,,
5,0.0002925313322116124,0.028143947459516216,0.0005898082867158473,0.0005804550156829751,4.641557409408245,4.620904151429522,4.24419854346742,4.166587537400266,
6,1.1866012696984907e-05,1.9058493785788912e-05,8.818210135856339e-05,0.0002662673074410208,4.646101541722074,4.65315876412899,,,
7,0.0024913872099823703,1.153806821371421e-05,0.00023655145995647608,5.428819421170256e-05,4.6556806848404255,4.626500685671543,4.207941582862367,3.8978910405585108,
8,1.0037096498689013e-05,0.08073030553318117,3.2086419631974714e-05,0.007854782311256964,4.651083049368351,4.674429126496011,,,
9,0.0006188339116517515,0.04309054751874308,1.4943646773788343e-05,1.4161242322273652e-05,4.680600689827128,,,,
10,0.0001859728888319968,0.09004603984681757,0.0002084399100037009,3.315619540664793e-05,4.688854201296542,,,,
11,0.03413692239351968,0.003123840335060223,0.001008717919806722,2.4865280793759724e-05,4.704493745844415,,,,
12,0.0010535342591809214,1.2192681272217677e-05,0.006192711455473851,0.0020345196309204203,4.676868454953458,,,,
13,0.026504124871653857,6.0276766105165855e-05,0.0009756257209367713,1.4401607971568434e-05,4.66650702293883,,,,
14,0.0688235839070098,0.016437795228926803,1.3467663804726323e-06,0.0006879375334318355,4.671736826795213,,,,
15,0.002978888635819277,1.1001630263565295e-05,0.0001427279835988909,1.0281863322848681e-06,4.521292698636968,4.581023520611702,4.406832301363032,3.922434185920878,3.8932450964095744
16,0.00845671386870494,0.04336834190734858,4.013238126621103e-05,9.986256593206554e-06,4.753333298703457,,,,
17,0.023733496010528637,0.0003342446743823899,0.0009986958447113332,0.00011080667247036247,4.651660675698138,4.673841630651595,,,
18,5.63023719601323e-05,0.0030901788032179573,0.004199890659182736,0.009116344184011641,4.658020279255319,4.639475980718085,,,
19,0.00011302827040780407,1.8358803046119764e-05,0.0008714928997294123,0.0012266258651739078,4.610767121010638,4.653015396442819,,,
20,0.00017161995767216574,0.008569989126693803,0.0009503697673405491,7.683990223582565e-06,4.701373420877659,,,,
21,0.0031148738529336653,1.1568710983054864e-05,0.005220942797771145,0.0005802132870760363,4.622823512300532,4.625179209607713,4.180529525432181,3.870155626662234,3.891456896193484
22,0.09024940671927398,0.009832469717408669,1.3236585469415497e-05,0.0014358772473434605,4.645750914228723,4.637151450299202,,,
23,0.0005139836656089969,0.017013498864865112,2.595012479177794e-05,7.157691077509193e-06,4.673837994514628,,,,
24,0.0001588522454410637,3.732701944918783e-05,0.004029338424906818,0.00014663495679358648,4.762794527094415,,,,
25,8.87376495235677e-05,0.041069373912929495,0.0001971142158600765,1.026789238084491e-06,4.63904120262633,4.662959192154255,,,
26,0.00020257208916786367,0.0012830169947033794,0.0034975859625264783,2.6858332130184032e-05,4.686802900598404,,,,
27,0.00015202994648209295,0.008441621681313448,0.006042737936120596,5.037853812236995e-05,4.6636479803856385,4.658890874335106,,,
28,0.00017472256921688374,0.08504911467890315,1.1656141437858358e-05,0.0001363368890149,4.663011136968085,4.684896525930851,,,
29,0.002806239337248342,1.642998202476181e-05,4.794846627829012e-05,0.0005203257827906088,4.564516497672872,4.448203228889628,4.309104107795878,3.910960095994016,
30,0.00011186451269342267,0.010015892466752692,6.728237446164208e-05,1.6893426773335825e-06,4.718495989860372,,,,
31,0.000465680463791956,0.007608481233714785,1.0010539860510488e-06,1.6193110912440726e-05,4.665779276097075,,,,
32,0.00018283634209844478,0.005571905096939259,0.002180231889298852,1.1834587074410592e-06,4.550620221077128,4.5650146484375,3.756859052942154,3.767891871675532,3.7889625062333776
33,0.04107784588077002,3.54730733224685e-05,3.6066615422995873e-06,0.0016965441064499488,4.639333132480053,4.691181848404256,,,
34,0.0008663907004259302,0.027369774822956244,0.002096999274196239,0.0003950179114447674,4.67239392869016,,,,
35,0.0009295809304774738,0.00832462817112645,7.490544199154731e-05,6.754911514083003e-05,4.602279857878989,4.534566156914893,3.98111572265625,3.8602113115026597,3.8809783286236703
36,2.340746480576746e-05,5.559565426712561e-05,2.411253706147575e-05,3.8642916535526504e-05,4.65036309424867,,,,
37,0.001429961212234961,0.0016266267676582349,0.002334122093576351,3.1382913550478368e-06,4.64358845162899,4.6245600274268615,4.078513806931516,3.857960802443484,3.8655847427692818
38,2.2383543405797738e-05,8.114073645123029e-05,1.8092828411569833e-05,5.001076586958483e-06,4.6043971284906915,4.620484437333777,4.326439910239362,4.245380287982048,
39,0.010883891338620196,0.007792212260067904,5.083889905689658e-06,0.002804569654621675,4.696339448969415,,,,
40,0.0040291861215603075,0.006517303601615214,0.00027603442697273807,0.0015792869508343917,4.677979035073139,,,,
41,2.729449453698464e-05,0.0034288385974051293,0.0016287444524168753,0.0006126352538348744,4.688936274102393,,,,
42,0.00020135352967528772,0.0274130452816768,0.00017142186024413222,0.0005766489062865485,4.666205743018617,,,,
43,0.004991787567442264,0.015816345654373298,2.0995107782405013e-06,8.449076492326358e-06,4.648626059674202,4.673949675864361,,,
44,0.00018238084031660406,0.037286776032254054,0.00020484664769405498,5.445538169665274e-06,4.755054230385638,,,,
45,3.37788272752971e-05,6.696012189145117e-05,2.0172291537991973e-06,0.0001075689178904994,4.709852892287234,,,,
46,0.015957993164212952,0.0746528346269155,1.7934807211789783e-05,0.0005878824056644081,4.644134911070479,4.654930082280585,,,
47,0.00040356949733441876,0.000186009782026506,0.0003073813202894125,5.260040442370298e-05,4.664426113696808,4.637131711269947,,,
48,0.00022637689662222718,0.001246190805485586,0.0010460822384971702,7.16854697686896e-05,4.620377950465426,4.693042511635638,,,
49,0.001293051771568685,0.009126624291383906,3.9785602537577566e-06,0.0001600842835767298,4.641632729388298,4.534048786569149,,,
50,0.0022031145862163324,0.07557584180374413,0.000175436872669501,1.1873784361629376e-06,4.725950590093085,,,,
51,0.0020606219380614357,0.00012487603496849116,0.0001746304455840205,0.0004863166505906397,4.792476832613032,,,,
52,0.004806954824961592,0.00046689498537088876,0.00017169565852473862,3.643743139281255e-06,4.623861369680851,4.607375124667553,4.572743517287234,3.9551781187666224,3.9538106715425534
53,0.0002647406823793355,1.273134447725369e-05,4.3810753037654765e-06,0.0009606136882729996,4.70351250831117,,,,
54,1.228348817166179e-05,0.00019835805396756483,0.0031023408082337368,0.00239242554217173,4.625965134640958,4.688785114694149,,,
55,0.000268068902023586,2.7055858241781216e-05,0.0014132121370244082,2.6689196989175904e-06,4.755120719747341,,,,
56,1.8742926135589857e-05,0.0003248603570584871,2.082113072104697e-06,0.008536276125961471,4.615667075299202,4.657080597573138,,,
57,0.0008101472239741018,4.080248148377137e-05,0.00030706118878950483,0.0001499824609223752,4.636802381150266,4.581456740359043,3.891212755568484,3.8257630693151596,3.8636035675698137
58,0.0005510916496978437,0.04941113846966821,0.0006671250023534601,8.16817872567598e-05,4.6225949551196805,4.602904753989361,5.429561274102394,5.773332052027926,
59,0.0032601392473334233,0.00014467297317734675,1.0899192218120402e-06,0.00020277935622806372,4.672202771775266,,,,
60,5.112633457442604e-05,0.0019481412837725539,1.51140668351048e-06,0.00140755430245855,4.716041597406915,,,,
61,2.691389268685504e-05,7.99534768953126e-05,0.0007111413331087955,0.0001733276816818127,4.675636323969415,,,,
62,0.00037975408276615455,0.07129352918414796,4.963895918017868e-06,3.201238842176671e-06,4.76498400099734,,,,
63,0.057600987551362615,0.002128417003644878,0.003275879646031085,0.0023929729068144106,4.710938019448139,,,,
64,0.017678067624289178,0.03161160741734623,0.0005670913325289483,0.00018966083182555283,4.598725274268617,4.6022092129321805,9.64286797706117,5.988823034408244,
65,1.1054902973283403e-05,0.010792275963273845,1.9046332087110225e-05,0.008660317232573985,4.619300095578457,4.64632854055851,,,
66,1.195274987477686e-05,0.005192089041374377,7.022834985764338e-06,1.1539490593862673e-05,4.7491138214760635,,,,
67,0.000451175657602829,0.018424938516660473,5.502012757804251e-06,0.0006419572663502056,4.718560401429522,,,,
68,0.06168730051360655,7.686540809629107e-05,1.170275407494034e-05,2.1178532293689914e-06,4.704108834773936,,,,
69,0.0019809629608084425,0.00024885730228466177,1.689886738959708e-06,8.227249801177554e-06,4.704898395944149,,,,
70,1.2009378573125029e-05,1.2730455628270129e-05,1.2978543350941597e-06,9.657045339595033e-06,4.732843666888298,,,,
71,0.05338810015770851,0.05590794448273339,0.0023840743446689513,0.004795413452061679,4.642859146442819,4.636125020777926,,,
72,5.067398077231702e-05,0.00021293855247312118,3.3418532833725172e-06,0.001729668070694354,4.650548537234043,4.606417262300532,4.080841713763298,3.969512030418883,
73,0.026277967476726123,0.0012907988958460466,0.0016167554589801832,0.00019496383939788994,4.719150494514627,,,,
74,3.74707335059572e-05,2.0584844916081376e-05,1.1839423935083404e-06,1.8488428179638328e-06,4.779764378324468,,,,
75,0.03833053427669115,0.0005156615616166871,0.0072336949214398755,0.0004505738586601555,4.624938185671542,4.646347240691489,,,
76,0.029270699197014246,0.06298309025552819,0.0020212870358199456,0.002608926086927213,4.545931682180851,4.602803461602393,14.69955119680851,12.317882521609043,
77,2.8403227415399933e-05,1.291615938013031e-05,0.0010457934695707511,3.796661880196046e-05,4.6237335854388295,4.621704621010639,4.392209316821808,4.206897751828458,
78,1.3480478287895795e-05,2.367600283320274e-05,1.8259415033214524e-06,6.411100645500927e-05,4.612029379986702,4.6416379238696805,,,
79,0.018507187937083912,0.0023850115981388378,0.008015973509816336,0.004038781317818065,4.688836020611702,,,,
80,0.0006910684453876739,0.0015324533542860515,0.0015646397687913254,1.3895539302750286e-05,4.675599962599734,,,,
81,0.0007370892733011915,0.0002402637242350995,7.946206212265521e-06,0.0002344485089573861,4.585030024102394,4.520234063331117,3.862923609956782,3.825327771775266,3.8602476728723403
82,0.000585621648786724,0.002119871955062161,0.00909927584009944,6.540710105267198e-06,4.679135846077128,,,,
83,0.0002343238419466463,0.024177196047909372,5.188897597343355e-05,0.0019771493743089515,4.661435650764628,4.60732421875,4.3677240899268615,3.862635835688165,3.791023936170213
84,6.248729049947815e-05,3.7159798560649045e-05,3.223520205884667e-05,1.2779431627765219e-06,4.623638006981383,4.611517723570478,3.9572392889793884,3.885651024351729,3.8753090716422873
85,0.0004069771999200538,0.041566613319002445,1.4068383281988231e-06,0.0012459406946111827,4.7375545420545215,,,,
86,2.8772916926549728e-05,0.0627996227467897,6.304469295312827e-05,0.00020585359579977782,4.8317507480053195,,,,
87,0.00024054140666875687,0.015358709003280015,6.089546176168025e-05,0.001352065275492819,4.550335044049202,4.572730011635638,4.049631191821809,3.8022260949966755,3.82061767578125
88,0.005587697755497533,0.0006265951288394302,0.004561994390942227,0.0003779586934524696,4.737788293716755,,,,
89,0.03788145521097119,2.188652665746543e-05,1.4329107238467828e-06,4.778831065857702e-06,4.688750831117021,,,,
90,0.0008789469599935927,0.0026136169120159003,0.00015783077390474392,0.005066706024699838,4.626464324301861,4.608189099900266,3.9302586332280587,3.835692060754654,3.8645136407081115
91,3.7860135198760424e-05,0.010141711884709744,7.730303750616765e-06,0.0001195108396012332,4.686631482712766,,,,
92,0.000645088510687836,0.000631461661533313,8.171278766251871e-05,7.870742537005518e-05,4.591050947473405,4.642981736203457,,,
93,0.020672035014253177,0.0019899676614249275,0.0003253155277424921,1.3877304786559909e-05,4.519579039228724,4.562648562167553,5.2142333984375,3.967004654255319,
94,0.04626176667464454,0.04350529319158043,1.0677588387240629e-05,2.776931730568605e-06,4.632526284075798,4.65048204787234,,,
95,0.03311259019325638,0.04124466906517237,0.0004475888400345949,1.2045727883845229e-05,4.670707800033244,,,,
96,4.890598759712438e-05,3.5362503098265404e-05,0.005375041876450287,0.0006127349401923009,4.644245553523936,4.662098986037234,,,
97,0.0033027068567772267,6.929406508731717e-05,0.0010257043915608947,1.8456354590185495e-06,4.764483252992021,,,,
98,0.00047509237210306064,0.005506529897945982,6.573686655138338e-06,0.0032543911150884836,4.654650619182181,,,,
99,3.0048873909933843e-05,0.017800916053720226,3.865177953116769e-06,1.140748564426154e-05,4.714360143783245,,,,
100,0.0009749904760940497,0.0011914173941073415,4.998970805497902e-06,0.0001918065378012195,4.674827543218085,,,,
101,0.08019996926893046,4.3584754229019925e-05,6.462618222982044e-06,5.305508573098379e-05,4.747457301363032,,,,
102,0.027602472742943373,0.0017203437921322624,4.100925582452154e-05,0.0010838962758195933,4.7071122839095745,,,,
103,0.04670186803533176,0.007002579894954684,0.00016426250601421036,1.6522355094605625e-05,4.752800344913564,,,,
104,0.010002004712009184,0.02711785571797907,0.0010479215074493142,0.0006197677786572913,4.603450174534575,4.565534096575798,9.840906540890957,6.1325766705452125,
105,7.044345664847349e-05,0.01564649187878678,1.5464131213305734e-05,1.2895080208110895e-06,4.650349069148936,4.645498462433511,,,
106,6.965135479318115e-05,0.0025340605764231704,0.0009901785201391956,0.00035716989201463735,4.661292283078457,4.678737429355053,,,
107,2.5664790016446088e-05,0.0004531311844091792,0.0005992397731141753,4.536459919009385e-05,4.640016726230053,4.652218043550532,,,
108,1.3298296907035825e-05,0.007370800464276532,0.003665015512489759,1.2857273847939522e-06,4.649446787732713,4.621308282081117,3.3603175386469415,3.087436107878989,3.1027899559507977
109,1.634745612637676e-05,0.001979112227357907,3.862907418494318e-06,0.00022762614721505583,4.632074883643617,4.676681973071808,,,
110,0.01655839562953594,5.9393255465133584e-05,0.00036127966997327976,0.0001255108400948586,4.696528528091755,,,,
111,0.00019530977843660417,0.004821200169416277,6.36056573999679e-05,3.376066621126627e-05,4.737316634807181,,,,
112,0.0009961773952420281,0.008209990827277773,6.8042107011231465e-06,9.820514325759099e-06,4.685434674202128,,,,
113,0.0011723853799670448,0.0463045227316044,5.080414583422618e-05,9.763019267712606e-06,4.640297228224734,4.660485580119681,,,
114,3.863722464954205e-05,0.008265624607805002,5.6882708517701855e-06,0.0003763419035426297,4.744167116855053,,,,
115,2.4739295913040136e-05,0.00048353787772855014,0.00678512918199478,0.00013572540301313665,4.6276258103390955,4.563758103390957,4.212993216007314,4.093742468001994,
116,8.548641316667382e-05,0.016920795723556956,3.55993916320613e-05,0.0028455578436180125,4.7101240442154255,,,,
117,1.2349817086340995e-05,0.001192145568796061,0.0017376201439734636,1.1230913132227974e-06,4.683347012134308,,,,
118,0.00514284654421088,6.227009864501827e-05,5.091011023284046e-05,2.3625714912312524e-05,4.611147357047872,4.598033369348404,4.411601354720744,4.085347666638963,
119,2.0912915141720618e-05,0.04154550207352564,3.0242431819176228e-05,0.00013267520089493555,4.575895009142287,4.505843272107713,7.967460210272606,,
120,9.107329229641313e-05,0.0009442323098212805,0.00030187202879142417,0.0020697771981533475,4.715354886968085,,,,
121,0.0011913695884218968,0.01212092159587958,0.00018855235575927006,7.291880022891827e-05,4.667932908078457,,,,
122,0.0796893229606385,4.6982180906249276e-05,0.007783059807723828,0.001174625637190665,4.584589532081117,4.652626329787234,,,
123,0.010516039540919314,0.010363459483491242,0.004921507397015504,0.0007016152732955533,4.68842461768617,,,,
124,0.00944720667175166,6.049478317034512e-05,0.0002115610477060778,0.007587172468019903,4.683212994514627,,,,
125,1.940426150130215e-05,0.07397846571998536,0.00018724138620420815,6.50388627401606e-06,4.520652738530585,4.518610787898936,15.744896941489362,16.172700922539892,
126,0.0001778301987895121,0.0010425014766544053,0.0004959021966726494,0.0012039260877795273,4.671015313331117,,,,
127,0.0013918281747484788,0.004520417846924657,0.00011469815928006888,0.006003147633638409,4.781727372839096,,,,
128,0.05344268592242111,1.1371199837770082e-05,8.658613306345213e-06,0.00029316588289953117,4.7034148520611705,,,,
129,1.6771200796484236e-05,0.021932412730099937,5.874894435540364e-06,3.8052875093218654e-05,4.687015354886968,,,,
130,4.5858177236332165e-05,0.051290191619112684,2.460727025284899e-05,0.0010075077894785211,4.6662374293550535,,,,
131,0.0631981662437257,0.0016850498474700144,0.0045964802570924185,0.0003683535297032845,4.745445998171543,,,,
132,0.009579387106832937,0.0047526033939376995,1.1473032680323029e-05,1.842210858018915e-06,4.672170565990691,,,,
133,0.04396340532342394,0.00029256783329121514,5.4246198534205794e-05,0.00011198781446538048,4.752471534242021,,,,
134,0.003518986494060311,0.09454794599071928,0.00015285625551707778,0.0001275568352454826,4.6110289228723405,4.602168176529255,23.641680518617022,13.612312998670212,
