,lr1,lr2,wd1,wd2,sched,model_size,backbone,dataset,loss_function,model_type,ft_strategy
359,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,coat_tiny.in1k,caltech101,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
360,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,CLIP-convnext_base_w-laion_aesthetic-s13B-b82K,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
361,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,CLIP-convnext_base_w-laion2B-s13B-b82K,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
362,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,deit_small_patch16_224.fb_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
363,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,robust_resnet50,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
364,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,vit_small_patch16_224.augreg_in21k,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
365,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.fb_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
366,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,resnet50.a1_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
367,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,robust_vit_base_patch16_224,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
368,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_224.mae,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
369,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,vit_small_patch16_224.dino,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
370,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.fb_in22k,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
371,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,robust_convnext_base,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
372,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_224.augreg_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
373,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_224.augreg_in21k,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
374,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_clip_224.laion2b,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
375,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,convnext_tiny.fb_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
376,0.0004632617302122406,0.0028799541239828896,1.8283634209844514e-05,0.0005571905096939264,True,1,robust_convnext_tiny,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
377,0.0026674574591455755,1.0525948689799705e-05,0.0032543911150884836,1.2869165107815028e-06,True,1,robust_deit_small_patch16_224,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
378,0.0004647746719721332,0.05619409646508126,9.380767542427003e-05,0.00014534564894374584,False,1,vit_small_patch16_224.augreg_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
379,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,convnext_tiny.fb_in22k,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
380,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_clip_224.laion2b_ft_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
381,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_224.augreg_in21k_ft_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
382,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,vit_small_patch16_224.augreg_in21k_ft_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
383,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,eva02_base_patch14_224.mim_in22k,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
384,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,eva02_tiny_patch14_224.mim_in22k,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
385,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,swin_base_patch4_window7_224.ms_in22k_ft_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
386,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,swin_tiny_patch4_window7_224.ms_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
387,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.clip_laion2b_augreg_ft_in12k_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
388,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.fb_in22k_ft_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
389,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,convnext_tiny.fb_in22k_ft_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
390,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,coatnet_0_rw_224.sw_in1k,fgvc-aircraft-2013b,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
391,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,coatnet_2_rw_224.sw_in12k_ft_in1k,fgvc-aircraft-2013b,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
392,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,coatnet_2_rw_224.sw_in12k,fgvc-aircraft-2013b,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
393,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,regnetx_004.pycls_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
394,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,efficientnet-b0,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
395,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,deit_tiny_patch16_224.fb_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
396,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,mobilevit-small,fgvc-aircraft-2013b,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
397,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,mobilenetv3_large_100.ra_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
398,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,edgenext_small.usi_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
399,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,coat_tiny.in1k,fgvc-aircraft-2013b,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
400,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,CLIP-convnext_base_w-laion_aesthetic-s13B-b82K,flowers-102,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
401,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,CLIP-convnext_base_w-laion2B-s13B-b82K,flowers-102,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
402,0.0018690411295990668,4.455003448750706e-06,1.5046583533251499e-05,2.7749746347104038e-05,False,1,deit_small_patch16_224.fb_in1k,flowers-102,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
403,1.848471358009254e-06,0.0007423146427788864,3.862907418494318e-06,0.00022762614721505583,True,1,robust_resnet50,flowers-102,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
404,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,vit_small_patch16_224.augreg_in21k,flowers-102,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
405,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.fb_in1k,flowers-102,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
406,1.9883460299571902e-05,1.9290633682160744e-05,0.00033823089104186444,2.4054140666875734e-05,False,1,resnet50.a1_in1k,flowers-102,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
407,0.002084362379893362,0.00037535789963654304,0.006003147633638409,0.00022193212012672315,False,2,robust_vit_base_patch16_224,flowers-102,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
408,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_224.mae,flowers-102,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
409,0.0001737404360263286,0.0288854647855878,3.238451256068134e-05,0.00014246191473875792,False,1,vit_small_patch16_224.dino,flowers-102,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
410,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.fb_in22k,flowers-102,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
411,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,robust_convnext_base,flowers-102,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
412,0.0004632617302122406,0.0028799541239828896,1.8283634209844514e-05,0.0005571905096939264,True,2,vit_base_patch16_224.augreg_in1k,flowers-102,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
413,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_224.augreg_in21k,flowers-102,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
414,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_clip_224.laion2b,flowers-102,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
415,5.4806150470064783e-05,0.0056762369400532595,0.000801663187901747,0.003413692239351968,False,1,convnext_tiny.fb_in1k,flowers-102,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
416,3.690803219673014e-05,0.0028947634357865313,0.0032029975700290426,0.00378814552109712,True,1,robust_convnext_tiny,flowers-102,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
417,0.0029236541396874204,1.157612813535485e-06,6.889395808497781e-05,0.007002756882288199,False,1,robust_deit_small_patch16_224,flowers-102,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
418,7.2728150208881555e-06,4.849296602698792e-06,0.005375041876450287,0.0006127349401923009,False,1,vit_small_patch16_224.augreg_in1k,flowers-102,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
419,0.0004632617302122406,0.0028799541239828896,1.8283634209844514e-05,0.0005571905096939264,True,1,convnext_tiny.fb_in22k,flowers-102,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
420,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_clip_224.laion2b_ft_in1k,flowers-102,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
421,1.4820285018742478e-06,0.0013187119216379328,0.000439079257324,1.5630799020950923e-05,True,2,vit_base_patch16_224.augreg_in21k_ft_in1k,flowers-102,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
422,0.0012182167542616237,4.297585333493074e-05,0.00012830169947033806,0.0034975859625264783,False,1,vit_small_patch16_224.augreg_in21k_ft_in1k,flowers-102,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
423,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,eva02_base_patch14_224.mim_in22k,flowers-102,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
424,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,eva02_tiny_patch14_224.mim_in22k,flowers-102,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
425,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,swin_base_patch4_window7_224.ms_in22k_ft_in1k,flowers-102,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
426,2.999827229672451e-06,6.471836718439119e-06,2.6659667002898226e-05,2.405643357505913e-06,False,1,swin_tiny_patch4_window7_224.ms_in1k,flowers-102,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
427,9.613989345165609e-05,8.700690210600536e-05,0.00047751184301655973,0.0055227614309091245,True,2,convnext_base.clip_laion2b_augreg_ft_in12k_in1k,flowers-102,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
428,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.fb_in22k_ft_in1k,flowers-102,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
429,7.2728150208881555e-06,4.849296602698792e-06,0.005375041876450287,0.0006127349401923009,False,1,convnext_tiny.fb_in22k_ft_in1k,flowers-102,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
430,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,coatnet_0_rw_224.sw_in1k,flowers-102,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
431,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,coatnet_2_rw_224.sw_in12k_ft_in1k,flowers-102,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
432,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,coatnet_2_rw_224.sw_in12k,flowers-102,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
433,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,regnetx_004.pycls_in1k,flowers-102,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
434,9.613989345165609e-05,8.700690210600536e-05,0.00047751184301655973,0.0055227614309091245,True,0,efficientnet-b0,flowers-102,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
435,7.60293500524278e-06,4.5742286724279895e-05,3.3418532833725172e-06,0.001729668070694354,True,0,deit_tiny_patch16_224.fb_in1k,flowers-102,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
436,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,mobilevit-small,flowers-102,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
437,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,mobilenetv3_large_100.ra_in1k,flowers-102,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
438,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,edgenext_small.usi_in1k,flowers-102,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
439,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,coat_tiny.in1k,flowers-102,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
440,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,CLIP-convnext_base_w-laion_aesthetic-s13B-b82K,oxford-iiit-pet,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
441,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,CLIP-convnext_base_w-laion2B-s13B-b82K,oxford-iiit-pet,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
442,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,deit_small_patch16_224.fb_in1k,oxford-iiit-pet,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
443,1.848471358009254e-06,0.0007423146427788864,3.862907418494318e-06,0.00022762614721505583,True,1,robust_resnet50,oxford-iiit-pet,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
444,0.0004647746719721332,0.05619409646508126,9.380767542427003e-05,0.00014534564894374584,False,1,vit_small_patch16_224.augreg_in21k,oxford-iiit-pet,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
445,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.fb_in1k,oxford-iiit-pet,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
446,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,resnet50.a1_in1k,oxford-iiit-pet,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
447,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,robust_vit_base_patch16_224,oxford-iiit-pet,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
448,0.0026674574591455755,1.0525948689799705e-05,0.0032543911150884836,1.2869165107815028e-06,True,2,vit_base_patch16_224.mae,oxford-iiit-pet,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
449,5.2811402442263535e-06,0.0057232021463439675,7.730303750616765e-06,0.0001195108396012332,False,1,vit_small_patch16_224.dino,oxford-iiit-pet,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
450,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.fb_in22k,oxford-iiit-pet,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
451,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,robust_convnext_base,oxford-iiit-pet,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
452,0.0026674574591455755,1.0525948689799705e-05,0.0032543911150884836,1.2869165107815028e-06,True,2,vit_base_patch16_224.augreg_in1k,oxford-iiit-pet,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
453,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_224.augreg_in21k,oxford-iiit-pet,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
454,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_clip_224.laion2b,oxford-iiit-pet,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
455,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,convnext_tiny.fb_in1k,oxford-iiit-pet,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
456,0.002084362379893362,0.00037535789963654304,0.006003147633638409,0.00022193212012672315,False,1,robust_convnext_tiny,oxford-iiit-pet,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
457,2.999827229672451e-06,6.471836718439119e-06,2.6659667002898226e-05,2.405643357505913e-06,False,1,robust_deit_small_patch16_224,oxford-iiit-pet,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
458,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,vit_small_patch16_224.augreg_in1k,oxford-iiit-pet,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
459,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,convnext_tiny.fb_in22k,oxford-iiit-pet,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
460,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_clip_224.laion2b_ft_in1k,oxford-iiit-pet,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
461,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_224.augreg_in21k_ft_in1k,oxford-iiit-pet,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
462,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,vit_small_patch16_224.augreg_in21k_ft_in1k,oxford-iiit-pet,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
463,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,eva02_base_patch14_224.mim_in22k,oxford-iiit-pet,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
464,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,eva02_tiny_patch14_224.mim_in22k,oxford-iiit-pet,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
465,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,swin_base_patch4_window7_224.ms_in22k_ft_in1k,oxford-iiit-pet,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
466,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,swin_tiny_patch4_window7_224.ms_in1k,oxford-iiit-pet,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
467,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.clip_laion2b_augreg_ft_in12k_in1k,oxford-iiit-pet,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
468,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.fb_in22k_ft_in1k,oxford-iiit-pet,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
469,3.690803219673014e-05,0.0028947634357865313,0.0032029975700290426,0.00378814552109712,True,1,convnext_tiny.fb_in22k_ft_in1k,oxford-iiit-pet,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
470,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,coatnet_0_rw_224.sw_in1k,oxford-iiit-pet,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
471,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,coatnet_2_rw_224.sw_in12k_ft_in1k,oxford-iiit-pet,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
472,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,coatnet_2_rw_224.sw_in12k,oxford-iiit-pet,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
473,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,regnetx_004.pycls_in1k,oxford-iiit-pet,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
474,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,efficientnet-b0,oxford-iiit-pet,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
475,9.613989345165609e-05,8.700690210600536e-05,0.00047751184301655973,0.0055227614309091245,True,0,deit_tiny_patch16_224.fb_in1k,oxford-iiit-pet,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
476,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,mobilevit-small,oxford-iiit-pet,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
477,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,mobilenetv3_large_100.ra_in1k,oxford-iiit-pet,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
478,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,edgenext_small.usi_in1k,oxford-iiit-pet,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
479,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,coat_tiny.in1k,oxford-iiit-pet,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
