dataset,,,,,,,TOTAL,TOTAL,TOTAL,TOTAL,TOTAL,TOTAL,TOTAL,TOTAL,caltech101,caltech101,caltech101,caltech101,caltech101,caltech101,caltech101,caltech101,caltech101,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,flowers-102,flowers-102,flowers-102,flowers-102,flowers-102,flowers-102,flowers-102,flowers-102,flowers-102,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,stanford_cars,stanford_cars,stanford_cars,stanford_cars,stanford_cars,stanford_cars,stanford_cars,stanford_cars,stanford_cars,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset
resnet50.a1_in1k,"resnet50,sup,in1k",TRADES_v2,supervised,fully convolutional,medium,FFT (50 epochs),690.0,0,0,64.0,75.0,52.0,0.029563295770624,8.874571428571429,0.6213333333333333,0.4106666666666667,0.171,92.0,0.901,0.752,0.029563295770624,2.856,1281167,0.001,0.0,0.0,112.0,0.49,0.428,0.0,0.919,1281167,0.001,0.0,0.0,110.0,0.756,0.5586666666666666,0.0,1.3156666666666665,1281167,0.022,0.0,0.0,176.0,0.897,0.708,0.0,1.627,1281167,0.017,0.0,0.0,137.0,0.612,0.416,0.0,1.045,1281167,0.0,0.0,0.0,63.0,0.6404761904761904,0.4714285714285714,0.0,1.111904761904762,1281167
mobilenetv3_large_100.ra_in1k,"mobilenet_v3,sup,in1k",TRADES_v2,supervised,fully convolutional,small,FFT (50 epochs),729.0,0,0,62.0,72.0,53.0,0.038294192886143996,8.869428571428571,0.652,0.481,0.206,74.0,0.848,0.699,0.038294192886143996,2.886,1281167,0.008,0.0,0.0,99.0,0.332,0.277,0.0,0.617,1281167,0.044,0.0,0.0,140.0,0.767,0.588,0.0,1.399,1281167,0.028,0.0,0.0,130.0,0.816,0.527,0.0,1.371,1281167,0.053,0.008,0.0,129.0,0.486,0.328,0.0,0.875,1281167,0.21904761904761905,0.023809523809523808,0.0,157.0,0.9619047619047619,0.5166666666666667,0.0,1.7214285714285715,1281167
edgenext_small.usi_in1k,"edgenetx_s,sup,in1k",CLASSIC_AT,supervised,hybrid,small,FFT (50 epochs),1124.0,1,1,39.0,49.0,54.0,0.2915783798727114,8.825714285714287,0.764,0.811,,,,0.801,,,1281167,0.019,0.034,0.024,134.0,0.086,0.081,1.08000864e-07,0.244,1281167,0.221,0.16,0.076,194.0,0.376,0.32,0.00032334315520000007,1.153,1281167,0.16533333333333333,0.339,0.258,262.0,0.734,0.58,0.00615607467648,2.0763333333333334,1281167,0.099,0.212,0.17733333333333334,249.0,0.54,0.405,0.0008139734064000002,1.4333333333333333,1281167,0.7976190476190477,0.8023809523809524,0.6309523809523809,285.0,0.9357142857142857,0.7523809523809524,0.2842848806337674,3.9190476190476193,1281167
mobilenetv3_large_100.ra_in1k,"mobilenet_v3,sup,in1k",CLASSIC_AT,supervised,fully convolutional,small,FFT (50 epochs),829.0,0,0,56.0,63.0,55.0,0.14110662738910348,8.747539682539681,0.724,0.646,0.48,113.0,0.867,0.72,0.14014058158079998,3.4369999999999994,1281167,0.02666666666666667,0.011,0.004,132.0,0.22,0.21,5.4208000000000005e-08,0.4716666666666667,1281167,0.077,0.0,0.0,123.0,0.569,0.42,0.0,1.0659999999999998,1281167,0.102,0.028,0.003,132.0,0.498,0.373,1.591540272e-06,1.004,1281167,0.076,0.058,0.023,174.0,0.382,0.264,1.0224373632e-05,0.803,1281167,0.43333333333333335,0.17857142857142858,0.030952380952380953,155.0,0.8595238095238096,0.4634920634920635,0.0009541756863995285,1.965873015873016,1281167
vit_base_patch16_224.augreg_in21k,"vit_b,sup,in22k",CLASSIC_AT,supervised,fully attention,large,FFT (50 epochs),879.0,0,0,53.0,54.0,56.0,0.2687410419170838,8.744079365079365,0.6586666666666666,0.7093333333333334,0.6426666666666667,120.0,0.844,0.75,0.1900664833137778,3.6046666666666667,14197122,0.013333333333333334,0.023,0.03,129.0,0.114,0.088,9.22944e-08,0.2683333333333333,14197122,0.058,0.158,0.158,187.0,0.356,0.278,0.000143296954816,1.008,14197122,0.061,0.076,0.044,131.0,0.152,0.125,3.875696e-06,0.458,14197122,0.006,0.016,0.02666666666666667,104.0,0.13333333333333333,0.108,3.6864000000000005e-08,0.29,14197122,0.38095238095238093,0.6698412698412698,0.530952380952381,208.0,0.8571428571428571,0.6761904761904762,0.07852725679409005,3.1150793650793647,14197122
vit_small_patch16_224.augreg_in21k_ft_in1k,"vit_s,sup,ink22k-in1k",TRADES_v2,supervised,fully attention,medium,FFT (50 epochs),773.0,0,0,61.0,59.0,57.0,0.21029738432016695,8.685698412698413,0.702,0.712,0.65,132.0,0.848,0.753,0.20745375056639997,3.665,15478289,0.008,0.092,0.113,213.0,0.467,0.4093333333333333,1.5898283989333334e-05,1.0893333333333333,15478289,0.04666666666666667,0.128,0.03,183.0,0.627,0.526,5.910051840000001e-05,1.3576666666666668,15478289,0.0,0.0,0.0,61.0,0.449,0.325,0.0,0.774,15478289,0.003,0.008,0.005333333333333333,41.0,0.052,0.052,3.4611199999999997e-10,0.12033333333333332,15478289,0.25476190476190474,0.2785714285714286,0.17777777777777778,143.0,0.6063492063492063,0.3619047619047619,0.0027686346052656382,1.6793650793650794,15478289
vit_base_patch16_clip_224.laion2b,"vit_b,clip,laion2b",CLASSIC_AT,self-supervised (multimodal),fully attention,large,FFT (50 epochs),789.0,0,0,60.0,51.0,58.0,0.28955613604613717,8.554015873015873,0.609,0.652,0.6,91.0,0.782,0.669,0.12463758044640003,3.3120000000000003,2320000000,0.008,0.018,0.024,93.0,0.06,0.05466666666666667,1.1335679999999999e-08,0.16466666666666666,2320000000,0.052,0.163,0.17466666666666666,195.0,0.38,0.326,0.00018340120170666667,1.0956666666666668,2320000000,0.023,0.038,0.034666666666666665,81.0,0.08933333333333333,0.072,1.9488102399999996e-07,0.257,2320000000,0.006,0.016,0.024,82.0,0.079,0.06,1.092096e-08,0.185,2320000000,0.6523809523809524,0.680952380952381,0.5555555555555556,247.0,0.9428571428571428,0.707936507936508,0.1647349372603665,3.53968253968254,2320000000
deit_small_patch16_224.fb_in1k,"deit_s,sup,in1k",CLASSIC_AT,supervised,fully attention,medium,FFT (50 epochs),917.0,0,0,50.0,56.0,59.0,0.2561185619768929,8.404936507936508,0.21333333333333335,0.229,0.187,14.0,0.261,0.21733333333333332,0.0005182062617600001,1.1076666666666668,1281167,0.0,0.03,0.104,155.0,0.357,0.301,0.0,0.792,1281167,0.032,0.10133333333333333,0.118,149.0,0.261,0.19866666666666666,1.9840372736e-05,0.711,1281167,0.105,0.288,0.215,232.0,0.7,0.553,0.0025167693599999997,1.8609999999999998,1281167,0.016,0.019,0.014,81.0,0.022,0.021,1.9662720000000003e-09,0.092,1281167,0.7,0.7936507936507936,0.6023809523809524,286.0,0.9452380952380952,0.8,0.2530637440161249,3.841269841269841,1281167
eva02_tiny_patch14_224.mim_in22k,"eva02_b,mim,ink22k",TRADES_v2,self-supervised,fully attention,medium,FFT (50 epochs),800.0,0,0,59.0,57.0,60.0,0.239198349526556,8.368904761904762,0.722,0.756,0.678,144.0,0.864,0.748,0.23916852617011197,3.768,14197122,0.005,0.02,0.04,157.0,0.397,0.308,4.89104e-07,0.77,14197122,0.056,0.079,0.067,144.0,0.229,0.192,1.3032466944000001e-05,0.623,14197122,0.01,0.007,0.003,149.0,0.819,0.63,1.083537e-07,1.4689999999999999,14197122,0.007,0.117,0.116,174.0,0.487,0.35,1.6193431799999997e-05,1.077,14197122,0.0,0.0,0.0,32.0,0.42142857142857143,0.24047619047619048,0.0,0.6619047619047619,14197122
vit_small_patch16_224.augreg_in21k,"vit_s,sup,in22k",TRADES_v2,supervised,fully attention,medium,FFT (50 epochs),820.0,0,0,57.0,77.0,61.0,0.0029299282214288345,8.256285714285713,0.044,0.0,0.002,32.0,0.83,0.682,0.0,1.558,14197122,0.010666666666666666,0.097,0.12,225.0,0.455,0.394,2.22581632e-05,1.0766666666666667,14197122,0.0,0.0,0.0,109.0,0.804,0.584,0.0,1.388,14197122,0.0,0.0,0.0,113.0,0.776,0.64,0.0,1.416,14197122,0.009333333333333334,0.128,0.132,198.0,0.5093333333333333,0.408,3.2770490367999996e-05,1.1866666666666665,14197122,0.2357142857142857,0.29523809523809524,0.22380952380952382,143.0,0.5238095238095238,0.3523809523809524,0.0028748995678608345,1.6309523809523812,14197122
resnet50.a1_in1k,"resnet50,sup,in1k",CLASSIC_AT,supervised,fully convolutional,medium,FFT (50 epochs),723.0,0,0,63.0,61.0,62.0,0.17610293859387982,7.891190476190476,0.687,0.677,0.531,147.0,0.907,0.786,0.17606367387523805,3.5880000000000005,1281167,0.014,0.009,0.003,126.0,0.344,0.27,3.510864e-08,0.64,1281167,0.0,0.0,0.0,24.0,0.026,0.028,0.0,0.054,1281167,0.038,0.047,0.021333333333333333,174.0,0.7813333333333333,0.586,1.7445127281777776e-05,1.4736666666666667,1281167,0.032,0.085,0.039,193.0,0.539,0.381,2.1784482720000003e-05,1.076,1281167,0.0,0.0,0.0,59.0,0.6404761904761904,0.41904761904761906,0.0,1.0595238095238095,1281167
vit_base_patch16_224.augreg_in21k_ft_in1k,"vit_b,sup,ink22k-in1k",TRADES_v2,supervised,fully attention,large,FFT (50 epochs),818.0,0,0,58.0,46.0,63.0,0.3040434470882647,7.76604761904762,0.666,0.811,0.739,212.0,0.917,0.829,0.303433403191002,3.9619999999999997,15478289,0.001,0.01,0.009,64.0,0.1,0.088,7.920000000000001e-10,0.208,15478289,0.031,0.116,0.107,169.0,0.397,0.309,4.720113555600001e-05,0.96,15478289,0.06133333333333333,0.20133333333333334,0.144,191.0,0.62,0.496,0.0005468246835199999,1.5226666666666666,15478289,0.01,0.09866666666666667,0.116,175.0,0.419,0.334,1.6017286186666666e-05,0.9776666666666667,15478289,0.0,0.0,0.0,7.0,0.04285714285714286,0.09285714285714286,0.0,0.13571428571428573,15478289
robust_vit_base_patch16_224,"vit_b,rob-sup,in1k",CLASSIC_AT,supervised (robust),fully attention,large,FFT (50 epochs),997.0,0,0,46.0,36.0,64.0,0.4759193635199727,7.738222222222221,0.76,0.872,0.8346666666666667,326.0,0.9453333333333334,0.888,0.4643453326404267,4.3,1281167,0.01,0.018,0.015,102.0,0.091,0.068,1.67076e-08,0.202,1281167,0.019,0.037,0.052,106.0,0.09,0.08,2.6320319999999994e-07,0.27799999999999997,1281167,0.118,0.431,0.402,330.0,0.824,0.687,0.011573621608608,2.4619999999999997,1281167,0.009333333333333334,0.021333333333333333,0.012,78.0,0.05,0.048,5.7344e-09,0.14066666666666666,1281167,0.009523809523809525,0.02142857142857143,0.02857142857142857,55.0,0.1746031746031746,0.12142857142857143,1.2362573795310156e-07,0.35555555555555557,1281167
deit_tiny_patch16_224.fb_in1k,"deit_t,sup,in1k",CLASSIC_AT,supervised,fully attention,small,FFT (50 epochs),624.0,0,0,69.0,53.0,65.0,0.2806226754827456,7.61152380952381,0.646,0.721,0.622,117.0,0.854,0.735,0.18184584285587999,3.578,1281167,0.0,0.015,0.05333333333333334,113.0,0.20533333333333334,0.166,0.0,0.43966666666666665,1281167,0.0,0.0,0.0,5.0,0.008,0.008,0.0,0.016,1281167,0.029,0.029,0.015,63.0,0.046,0.04,2.32116e-08,0.159,1281167,0.015,0.02666666666666667,0.024,113.0,0.08266666666666667,0.061,4.84096e-08,0.20933333333333332,1281167,0.49523809523809526,0.6595238095238095,0.5476190476190477,213.0,0.8785714285714286,0.6285714285714286,0.09877676100566564,3.2095238095238097,1281167
vit_base_patch16_224.augreg_in21k_ft_in1k,"vit_b,sup,ink22k-in1k",CLASSIC_AT,supervised,fully attention,large,FFT (50 epochs),837.0,0,0,55.0,52.0,66.0,0.28261679039129145,7.513095238095238,0.73,0.783,0.709,174.0,0.886,0.787,0.28257862763142,3.895,15478289,0.01,0.028,0.047,144.0,0.15,0.135,2.6649000000000005e-07,0.37,15478289,0.005333333333333333,0.026,0.0,176.0,0.812,0.768,0.0,1.6113333333333335,15478289,0.047,0.094,0.061,140.0,0.205,0.161,8.89478149e-06,0.568,15478289,0.006,0.037333333333333336,0.037,120.0,0.181,0.136,2.0401740800000002e-07,0.39733333333333337,15478289,0.06190476190476191,0.09761904761904762,0.14047619047619048,83.0,0.20952380952380953,0.1619047619047619,2.8797470973416187e-05,0.6714285714285714,15478289
coatnet_0_rw_224.sw_in1k,"coatnet_0,sup,in1k",CLASSIC_AT,supervised,hybrid,medium,FFT (50 epochs),844.0,0,0,54.0,58.0,67.0,0.230031104745712,7.354095238095239,0.7133333333333334,0.75,0.675,137.0,0.856,0.74,0.22875102000000003,3.7343333333333337,1281167,0.017333333333333333,0.056,0.04,159.0,0.134,0.109,5.671022933333333e-07,0.35633333333333334,1281167,0.242,0.259,0.166,216.0,0.391,0.29733333333333334,0.0012096050050186668,1.3553333333333333,1281167,0.107,0.136,0.089,175.0,0.29,0.186,6.985920431999999e-05,0.808,1281167,0.012,0.03,0.031,113.0,0.076,0.063,5.343408e-08,0.21200000000000002,1281167,0.0,0.0,0.0,44.0,0.5976190476190476,0.2904761904761905,0.0,0.888095238095238,1281167
deit_small_patch16_224.fb_in1k,"deit_s,sup,in1k",TRADES_v2,supervised,fully attention,medium,FFT (50 epochs),582.0,0,0,74.0,50.0,68.0,0.29014076181729886,6.858126984126985,0.735,0.783,0.705,185.0,0.895,0.798,0.28977715536525,3.916,1281167,0.008,0.008,0.005333333333333333,61.0,0.07333333333333333,0.044,1.101368888888889e-09,0.13866666666666666,1281167,0.0,0.0,0.0,11.0,0.012,0.010666666666666666,0.0,0.02266666666666667,1281167,0.0,0.003,0.005,19.0,0.037,0.03,0.0,0.075,1281167,0.038,0.195,0.187,237.0,0.591,0.444,0.00036360535067999993,1.455,1281167,0.0,0.0,0.0,69.0,0.765079365079365,0.4857142857142857,0.0,1.2507936507936508,1281167
vit_small_patch16_224.dino,"vit_b,dino,in1k",CLASSIC_AT,self-supervised,fully attention,medium,FFT (50 epochs),609.0,0,0,72.0,65.0,69.0,0.07915652092103255,6.640190476190476,0.512,0.604,0.541,72.0,0.74,0.604,0.07477782396928,3.0010000000000003,1281167,0.006,0.01,0.02,65.0,0.044,0.044,2.3231999999999996e-09,0.124,1281167,0.01,0.012,0.01,78.0,0.02,0.024,5.760000000000001e-10,0.076,1281167,0.09066666666666667,0.272,0.146,224.0,0.732,0.583,0.001536558307328,1.8236666666666665,1281167,0.0013333333333333333,0.006,0.01,27.0,0.01,0.012,9.600000000000001e-12,0.03933333333333333,1281167,0.22857142857142856,0.3119047619047619,0.2833333333333333,143.0,0.40476190476190477,0.3476190476190476,0.00284213573562456,1.5761904761904764,1281167
vit_small_patch16_224.augreg_in21k,"vit_s,sup,in22k",CLASSIC_AT,supervised,fully attention,medium,FFT (50 epochs),664.0,0,0,66.0,64.0,70.0,0.10540969305380003,6.476619047619048,0.586,0.648,0.53,81.0,0.77,0.656,0.10165834990080001,3.19,14197122,0.009,0.024,0.028,106.0,0.06,0.048,1.7418239999999998e-08,0.16899999999999998,14197122,0.087,0.193,0.144,208.0,0.422,0.33866666666666667,0.000345560391936,1.1846666666666665,14197122,0.028,0.03,0.028,65.0,0.041,0.04,3.8572800000000006e-08,0.167,14197122,0.004,0.015,0.017333333333333333,61.0,0.04666666666666667,0.052,2.5237333333333332e-09,0.135,14197122,0.29523809523809524,0.3238095238095238,0.2619047619047619,143.0,0.44285714285714284,0.30714285714285716,0.003405724246290677,1.630952380952381,14197122
vit_small_patch16_224.augreg_in21k_ft_in1k,"vit_s,sup,ink22k-in1k",CLASSIC_AT,supervised,fully attention,medium,FFT (50 epochs),657.0,0,0,67.0,62.0,71.0,0.16672869355150094,6.104857142857144,0.6333333333333333,0.706,0.614,104.0,0.843,0.7186666666666667,0.16632613466186666,3.5149999999999997,15478289,0.012,0.027,0.026,129.0,0.098,0.093,7.677633599999999e-08,0.256,15478289,0.03,0.099,0.13066666666666665,153.0,0.284,0.23066666666666666,2.5422862079999995e-05,0.7743333333333333,15478289,0.05466666666666667,0.068,0.047,121.0,0.113,0.094,1.8558191893333332e-06,0.3766666666666667,15478289,0.008,0.008,0.008,40.0,0.008,0.008,3.276800000000001e-11,0.04,15478289,0.08333333333333333,0.18333333333333332,0.2619047619047619,110.0,0.33095238095238094,0.2833333333333333,0.0003752033992609389,1.1428571428571428,15478289
vit_base_patch16_clip_224.laion2b_ft_in1k,"vit_b,clip,laion2b",CLASSIC_AT,hybrid,fully attention,large,FFT (50 epochs),623.0,0,0,70.0,71.0,72.0,0.0530815343802682,5.8201269841269845,0.46,0.558,0.498,63.0,0.701,0.584,0.052330181189759996,2.801,2321281167,0.008,0.013333333333333334,0.017,71.0,0.043,0.039,3.0409600000000006e-09,0.12033333333333335,2321281167,0.038,0.134,0.138,177.0,0.373,0.2946666666666667,7.723378582400001e-05,0.9776666666666667,2321281167,0.016,0.04133333333333333,0.036,87.0,0.121,0.10133333333333333,2.919178239999999e-07,0.31566666666666665,2321281167,0.007,0.019,0.02266666666666667,99.0,0.11866666666666667,0.07066666666666667,2.528032474074074e-08,0.238,2321281167,0.23095238095238096,0.1523809523809524,0.09841269841269841,126.0,0.48253968253968255,0.4031746031746032,0.0006737991655754659,1.3674603174603175,2321281167
coat_tiny.in1k,"coat_t,sup,in1k",CLASSIC_AT,supervised,hybrid,small,FFT (50 epochs),565.0,1,1,75.0,45.0,73.0,0.3046660127636017,5.544095238095238,0.749,0.789,0.726,192.0,0.891,0.796,0.304288972267896,3.9510000000000005,1281167,0.017,0.024,0.011,80.0,0.019,0.024,2.046528e-09,0.095,1281167,0.009,0.015,0.016,83.0,0.025333333333333333,0.024,1.31328e-09,0.08933333333333332,1281167,0.044,0.05733333333333333,0.044,106.0,0.08666666666666667,0.072,6.926233599999998e-07,0.304,1281167,0.038,0.08,,,,0.159,,,1281167,0.14285714285714285,0.17142857142857143,0.15476190476190477,104.0,0.3595238095238095,0.2761904761904762,0.0003763445125377654,1.1047619047619048,1281167
eva02_tiny_patch14_224.mim_in22k,"eva02_b,mim,ink22k",CLASSIC_AT,self-supervised,fully attention,medium,FFT (50 epochs),626.0,0,0,68.0,74.0,74.0,0.030397152702851912,5.497158730158731,0.439,0.49,0.426,45.0,0.568,0.4706666666666667,0.024498075969919996,2.393666666666667,14197122,0.018,0.027,0.021,112.0,0.049,0.04533333333333334,2.2670928000000002e-08,0.16033333333333333,14197122,0.099,0.125,0.12,166.0,0.244,0.191,6.920694e-05,0.7789999999999999,14197122,0.05733333333333333,0.055,0.039,107.0,0.081,0.079,7.8694902e-07,0.31133333333333335,14197122,0.009333333333333334,0.006,0.008,38.0,0.008,0.008,2.8672000000000004e-11,0.03933333333333333,14197122,0.32857142857142857,0.3547619047619048,0.28888888888888886,158.0,0.48253968253968255,0.35873015873015873,0.005829060144311917,1.8134920634920635,14197122
vit_small_patch16_224.dino,"vit_b,dino,in1k",TRADES_v2,self-supervised,fully attention,medium,FFT (50 epochs),365.0,0,0,79.0,67.0,75.0,0.06269076937390558,5.332063492063492,0.546,0.552,0.474,62.0,0.714,0.572,0.05834508846566399,2.858,1281167,0.0026666666666666666,0.008,0.004,27.0,0.02666666666666667,0.027,6.144e-11,0.06833333333333333,1281167,0.0,0.0,0.0,24.0,0.024,0.033,0.0,0.057,1281167,0.002,0.004,0.008,26.0,0.024,0.032,4.9152000000000004e-11,0.07,1281167,0.002,0.013333333333333334,0.005333333333333333,64.0,0.11866666666666667,0.064,1.0801303703703704e-09,0.20333333333333334,1281167,0.12380952380952381,0.3682539682539683,0.2119047619047619,162.0,0.8285714285714286,0.5428571428571428,0.004345679717519229,2.0753968253968256,1281167
mobilevit-small,"mobilevit_s,sup,in1k",CLASSIC_AT,supervised,hybrid,small,FFT (50 epochs),608.0,0,0,73.0,73.0,76.0,0.035783717853440464,4.924285714285714,0.427,0.515,0.485,53.0,0.608,0.527,0.034173624032800005,2.5620000000000003,1281167,0.008,0.011,0.029,84.0,0.05,0.045,5.742e-09,0.14300000000000002,1281167,0.053,0.049,0.041,119.0,0.079,0.063,5.29936029e-07,0.285,1281167,0.042,0.048,0.042,99.0,0.085,0.072,5.181926400000002e-07,0.289,1281167,0.017,0.023,0.039,125.0,0.083,0.069,8.733102300000002e-08,0.23099999999999998,1281167,0.19285714285714287,0.28095238095238095,0.2619047619047619,128.0,0.38095238095238093,0.2976190476190476,0.001608952618948454,1.4142857142857144,1281167
efficientnet-b0,"efficientnet_b0,sup,in1k",CLASSIC_AT,supervised,fully convolutional,small,FFT (50 epochs),424.0,0,0,78.0,76.0,77.0,0.01293896461183204,3.9464285714285716,0.343,0.414,0.363,32.0,0.527,0.466,0.012658948064532001,2.113,1281167,0.004,0.004,0.008,33.0,0.03,0.027,1.0368000000000002e-10,0.073,1281167,0.0,0.012,0.02,67.0,0.036,0.028,0.0,0.09599999999999999,1281167,0.036,0.054,0.053,115.0,0.135,0.116,1.61348112e-06,0.39399999999999996,1281167,0.008,0.015,0.022,75.0,0.057,0.047,7.072559999999999e-09,0.14900000000000002,1281167,0.07857142857142857,0.1619047619047619,0.18571428571428572,102.0,0.4023809523809524,0.29285714285714287,0.00027839588994003824,1.1214285714285714,1281167
efficientnet-b0,"efficientnet_b0,sup,in1k",TRADES_v2,supervised,fully convolutional,small,FFT (50 epochs),329.0,0,0,80.0,78.0,78.0,0.0028350378449563765,3.465190476190476,0.246,0.297,0.221,22.0,0.448,0.387,0.0027994506059519997,1.599,1281167,0.0,0.0,0.0,6.0,0.02266666666666667,0.017,0.0,0.03966666666666667,1281167,0.004,0.006666666666666667,0.001,81.0,0.173,0.141,6.5048e-10,0.32566666666666666,1281167,0.008,0.017,0.018,72.0,0.173,0.133,5.6326031999999995e-08,0.349,1281167,0.001,0.009,0.003,54.0,0.081,0.065,1.42155e-10,0.159,1281167,0.030952380952380953,0.09523809523809523,0.08095238095238096,94.0,0.4666666666666667,0.319047619047619,3.553012033737657e-05,0.9928571428571429,1281167
mobilevit-small,"mobilevit_s,sup,in1k",TRADES_v2,supervised,hybrid,small,FFT (50 epochs),511.0,1,1,76.0,79.0,79.0,0.0020040184723011606,3.295666666666667,0.34,0.454,,,,0.48,,,1281167,0.004,0.01,0.014,85.0,0.169,0.137,1.2965680000000002e-08,0.3340000000000001,1281167,0.052,0.114,0.047,146.0,0.262,0.21,1.532945232e-05,0.6849999999999999,1281167,0.009,0.032,0.014,82.0,0.2,0.16,1.29024e-07,0.41500000000000004,1281167,0.0,0.008,0.005,54.0,0.103,0.079,0.0,0.195,1281167,0.12142857142857143,0.26666666666666666,0.24523809523809523,144.0,0.6452380952380953,0.3880952380952381,0.0019885470303011607,1.6666666666666667,1281167
vit_small_patch16_224.augreg_in1k,"vit_s,sup,in1k",CLASSIC_AT,supervised,fully attention,medium,FFT (50 epochs),433.0,0,0,77.0,80.0,80.0,0.0009500000371446209,2.7429047619047617,0.184,0.21733333333333332,0.234,17.0,0.345,0.287,0.0009265332585599999,1.2673333333333332,1281167,0.0026666666666666666,0.014,0.018666666666666668,54.0,0.03333333333333333,0.034,7.898074074074074e-10,0.10266666666666667,1281167,0.007,0.005,0.0,49.0,0.015,0.014,0.0,0.041,1281167,0.052,0.086,0.04,137.0,0.22133333333333333,0.173,6.8494344533333316e-06,0.5723333333333332,1281167,0.014,0.025333333333333333,0.024,104.0,0.06266666666666666,0.055,2.9338026666666664e-08,0.181,1281167,0.07857142857142857,0.08095238095238096,0.12063492063492064,72.0,0.1746031746031746,0.12380952380952381,1.6587216297213676e-05,0.5785714285714285,1281167
